num_classes,subset_pct,accuracy_mean,accuracy_std,accuracy_min,accuracy_max,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_min,balanced_accuracy_max,f1_macro_mean,f1_macro_std,f1_macro_min,f1_macro_max,auroc_macro_mean,auroc_macro_std,auroc_macro_min,auroc_macro_max,auprc_macro_mean,auprc_macro_std,auprc_macro_min,auprc_macro_max,mcc_mean,mcc_std,mcc_min,mcc_max,precision_macro_mean,precision_macro_std,precision_macro_min,precision_macro_max,recall_macro_mean,recall_macro_std,recall_macro_min,recall_macro_max,num_samples_first,samples_per_class_first
6,60,0.9268333333333334,0.023564578329599975,0.9006666666666666,0.9626666666666667,0.9268333333333334,0.023564578329599968,0.9006666666666666,0.9626666666666667,0.926675542004794,0.02372132301902355,0.8988819901751683,0.9626526341485658,0.9931749379999999,0.003268737217719917,0.9895587333333333,0.9979807166666667,0.9717896561077113,0.012783793798240954,0.9576124750556022,0.9910401642823351,0.9123870564582681,0.028151963755193656,0.8814589421919677,0.9552061770199172,0.9274121279724329,0.023282906679305614,0.9005599712066328,0.9626700015702735,0.9268333333333334,0.023564578329599968,0.9006666666666666,0.9626666666666667,21600,3600
6,70,0.9287399999999999,0.022198550586652013,0.9041666666666667,0.9621666666666666,0.9287399999999999,0.022198550586652016,0.9041666666666668,0.9621666666666666,0.9286002449307766,0.02231216292108671,0.9043302839246321,0.9619961056208113,0.9935717573333334,0.003082768381591263,0.9902919333333333,0.9979531333333332,0.973320977919943,0.012177110439923648,0.9596852713879885,0.9906401206021953,0.9146360803219991,0.026555027462978227,0.8851124459270252,0.9547563700733571,0.9291554666772953,0.02207243889668463,0.9050589176855225,0.9625983093664972,0.9287399999999999,0.022198550586652016,0.9041666666666668,0.9621666666666666,25200,4200
6,80,0.93038,0.023410958181222793,0.9023333333333333,0.9646666666666667,0.93038,0.023410958181222807,0.9023333333333334,0.9646666666666666,0.9302705549454103,0.023525237322392423,0.9016194694002815,0.9646657217860057,0.9937554133333333,0.003103366069723071,0.990358,0.9981914000000001,0.9742067598545332,0.01234758639608431,0.9598427565598989,0.9919744608331955,0.9166076561018606,0.02800700541323474,0.8830265253593589,0.9576073736051652,0.9308850614596027,0.023241124618403945,0.9019996344346536,0.9647009633332878,0.93038,0.023410958181222807,0.9023333333333334,0.9646666666666666,28800,4800
6,90,0.9333400000000001,0.020859343762981188,0.902,0.9631666666666666,0.9333400000000001,0.0208593437629812,0.902,0.9631666666666666,0.9331192950508138,0.021060081389794743,0.9003171837779438,0.9632891651551049,0.9941334146666666,0.002793808671106193,0.9905973666666666,0.9982251666666665,0.9756276287117963,0.01106150345428117,0.9611109858698622,0.9920477112105773,0.9201436930589203,0.024950024504623813,0.882899833360247,0.9558754852813492,0.9335599228379979,0.020859214527431176,0.9011667030180258,0.9637722204261226,0.9333400000000001,0.0208593437629812,0.902,0.9631666666666666,32400,5400
6,100,0.93314,0.021210512330760278,0.909,0.9645,0.93314,0.02121051233076023,0.9090000000000001,0.9645,0.9330239764051081,0.02129053847670477,0.9088759108340171,0.9644781790547343,0.994209456,0.002852065785644736,0.9908495666666667,0.9983664333333334,0.9759288663151863,0.011367846262729442,0.9618172528622582,0.9926671489819303,0.9198762772323853,0.025413047895841655,0.8909892365100911,0.9574323617607505,0.9334277418867579,0.02118456557173415,0.9093544420081582,0.9646776218334576,0.93314,0.02121051233076023,0.9090000000000001,0.9645,36000,6000
7,10,0.9136514285714286,0.04724064677248813,0.8305714285714285,0.9628571428571429,0.9136514285714286,0.047240646772488105,0.8305714285714286,0.9628571428571429,0.9135356305412771,0.047376261011748126,0.829243801114289,0.9628665461207301,0.9911728633333332,0.007705219753646265,0.9764026666666666,0.9986236785714286,0.9596595849909234,0.03348285582731775,0.896878187510354,0.9928782381154119,0.8995687608711832,0.05490213582520027,0.8025907387074931,0.9566925660517047,0.9152447071458971,0.046311357287992204,0.8294332344317255,0.9631797400579656,0.9136514285714286,0.047240646772488105,0.8305714285714286,0.9628571428571429,4200,600
7,20,0.9236685714285714,0.041476505930679454,0.8562857142857143,0.9717142857142858,0.9236685714285714,0.041476505930679475,0.8562857142857142,0.9717142857142856,0.9239147502934031,0.04134441933041027,0.8575310053573532,0.9717296082377189,0.9929176047619047,0.006097138667636315,0.9826227380952381,0.9988616071428572,0.9672830922308842,0.026670524858283303,0.9237538439691779,0.9942784025373094,0.9111721848466875,0.0482330840542111,0.8331035762794999,0.9670457285291991,0.9254109082159228,0.04042183559323241,0.8594329145257678,0.9720189131324067,0.9236685714285714,0.041476505930679475,0.8562857142857142,0.9717142857142856,8400,1200
7,30,0.9300857142857143,0.041374533723249694,0.8537142857142858,0.9751428571428571,0.9300857142857143,0.041374533723249715,0.8537142857142855,0.9751428571428571,0.9296350962213468,0.041934988105698026,0.8525048737756329,0.9751765007607275,0.9938794471428571,0.005646345105222109,0.9832191904761906,0.999175,0.9715129008512119,0.02477668528473971,0.9265533144606145,0.9957376823944118,0.9186915406377397,0.04800378378462994,0.8302613725613232,0.9710097563851382,0.9307071170691628,0.04090640657201085,0.8574309504646234,0.9752685445393406,0.9300857142857143,0.041374533723249715,0.8537142857142855,0.9751428571428571,12600,1800
7,40,0.9350571428571429,0.037868843654485805,0.867,0.9761428571428571,0.9350571428571428,0.037868843654485805,0.867,0.9761428571428571,0.9347017323370593,0.03834699185096938,0.8649302238210375,0.9761718391265924,0.9945072152380952,0.005031062510839655,0.9857886190476189,0.9992845595238096,0.9742162577789882,0.022325298983595546,0.9360930215246172,0.9960604404106709,0.9244042687913263,0.04400261180863043,0.8459591476989379,0.972182916145494,0.935345437236891,0.03777877071435201,0.8694237719415577,0.9762982654877186,0.9350571428571428,0.037868843654485805,0.867,0.9761428571428571,16800,2400
7,50,0.9388228571428572,0.036202714409450644,0.8788571428571429,0.9772857142857143,0.9388228571428572,0.03620271440945066,0.8788571428571429,0.9772857142857144,0.9387887438397508,0.036347104509553835,0.8788928884830911,0.9772946619101581,0.995017200952381,0.004503618784827692,0.986995261904762,0.9993984166666666,0.9762712466419547,0.020344511873506554,0.9414410437220369,0.9966499618076303,0.9287391561481031,0.04215083663060491,0.858892012232914,0.9735257292342705,0.9393858755843978,0.03601486886120392,0.8801886160336616,0.9774579514243934,0.9388228571428572,0.03620271440945066,0.8788571428571429,0.9772857142857144,21000,3000
7,60,0.9403028571428571,0.035434578983742734,0.8741428571428571,0.9778571428571429,0.9403028571428571,0.035434578983742714,0.8741428571428572,0.977857142857143,0.9399582320566655,0.03594015701431978,0.8719643226950968,0.9778727992648637,0.9953159742857143,0.004245544945639864,0.987240511904762,0.9994182142857142,0.9778342501864462,0.01890685158203953,0.9439156861586099,0.9969437044094888,0.9305744863337051,0.04109869373796149,0.8545936866255738,0.9742037798985473,0.9408873968612861,0.035064481043653756,0.8779491495293408,0.9781084208481362,0.9403028571428571,0.035434578983742714,0.8741428571428572,0.977857142857143,25200,3600
7,70,0.9429828571428571,0.03329195527021934,0.8888571428571429,0.9788571428571429,0.9429828571428571,0.033291955270219345,0.8888571428571428,0.9788571428571429,0.9427551405021072,0.033601471370161444,0.8876451273231487,0.9788757969540115,0.9956547785714287,0.003895602418638912,0.9887570714285715,0.9994291309523812,0.9792239264953415,0.017665587792779543,0.9486842904154581,0.9968567607992005,0.933610200410326,0.03870391913039917,0.8705301161077913,0.9753673092196948,0.9433079277187404,0.033067707028557,0.8888070180978864,0.9790955867037187,0.9429828571428571,0.033291955270219345,0.8888571428571428,0.9788571428571429,29399,4199
7,80,0.9434628571428572,0.03404869162479734,0.8891428571428571,0.9807142857142858,0.9434628571428572,0.034048691624797324,0.889142857142857,0.9807142857142858,0.943361273635389,0.034268250199967515,0.887944043091048,0.9807047604821187,0.9957139214285715,0.0039349892592578,0.989006011904762,0.9995285952380952,0.9793072159335935,0.018036801485547854,0.9497428919299521,0.9973117853987061,0.93413963524006,0.039638184333274054,0.870901592953499,0.9775051202783259,0.943833845737222,0.034003563057250434,0.8880987777834719,0.9807259926285947,0.9434628571428572,0.034048691624797324,0.889142857142857,0.9807142857142858,33600,4800
7,90,0.9451142857142857,0.032761688468278254,0.8905714285714286,0.9814285714285714,0.9451142857142857,0.03276168846827822,0.8905714285714286,0.9814285714285713,0.9450788833258207,0.03285630499473862,0.8902893166991548,0.9814598809688386,0.9959215595238095,0.0036770544180239986,0.9892390238095239,0.9995095714285714,0.9803434066884102,0.016813325596960534,0.9506911866788634,0.9971859731661422,0.9360384574861534,0.03816133565549035,0.8725849025835617,0.9783623119224043,0.9454561402735753,0.0326041167391195,0.8914607346378631,0.9816622979245979,0.9451142857142857,0.03276168846827822,0.8905714285714286,0.9814285714285713,37800,5400
7,100,0.9462171428571429,0.03215653465609185,0.8912857142857142,0.9797142857142858,0.9462171428571429,0.032156534656091834,0.8912857142857143,0.9797142857142858,0.9459338778368253,0.03246843401727618,0.8904975601670354,0.9797592083251752,0.9960706366666667,0.0035889333035277124,0.9894826666666666,0.9995642857142858,0.981068796253699,0.01639878771431858,0.9521562955363372,0.9975138066257924,0.937347448917498,0.037447225601115235,0.8732857743348338,0.9763577425820174,0.9462005264822227,0.032379286649402095,0.890398890981077,0.9799487552759679,0.9462171428571429,0.032156534656091834,0.8912857142857143,0.9797142857142858,42000,6000
8,10,0.9077,0.03116310836416463,0.86075,0.95075,0.9077,0.03116310836416463,0.86075,0.95075,0.9074697099417566,0.03169724998540799,0.8587108228000081,0.950781974671181,0.9922202242857143,0.004734344010723826,0.9844301964285714,0.9978306607142857,0.9571442478795317,0.023914106845459096,0.9197313715594502,0.9873541644050314,0.8948460933014768,0.03537383107196055,0.8417781461340891,0.9437436770464717,0.909417497448755,0.030668013379447214,0.8622639517431869,0.9510140774740852,0.9077,0.03116310836416463,0.86075,0.95075,4800,600
8,20,0.917985,0.0268348129768031,0.8725,0.954875,0.917985,0.02683481297680311,0.8725,0.954875,0.9178152734854431,0.027123689819358077,0.8705010773996722,0.954975439065338,0.9937278117857143,0.0038477456651252245,0.9868819196428571,0.9982884732142857,0.9652366429681352,0.019508109056389694,0.9324348034786034,0.9901797196626442,0.9064877873262707,0.030566296432673033,0.8551575642778391,0.9484928678743793,0.9190867255014248,0.02678691735993655,0.87402947508905,0.9555179997797578,0.917985,0.02683481297680311,0.8725,0.954875,9600,1200
8,30,0.924975,0.026355961730697666,0.87975,0.9625,0.924975,0.026355961730697673,0.87975,0.9624999999999999,0.9247043213452402,0.026703969721464178,0.8791285294237671,0.9626280418666093,0.9946529107142856,0.0034413587101120215,0.9886692410714286,0.9987496428571428,0.9701364577522196,0.017565514451015094,0.94181344568964,0.9925415845421626,0.9144808455067563,0.029985417328641795,0.8633220434038145,0.9572103428509833,0.9259292147444296,0.026191164647775027,0.8829218695737222,0.9632160316781321,0.924975,0.026355961730697673,0.87975,0.9624999999999999,14400,1800
8,40,0.92977,0.024720723425228998,0.89075,0.96375,0.92977,0.024720723425229005,0.89075,0.96375,0.9296818346473189,0.02486435787632195,0.8903403069307063,0.9638500488060922,0.9952081803571429,0.0031150469390179257,0.9896018392857143,0.9988843660714286,0.9730870199543182,0.01620065607213538,0.9449119282669198,0.9932276708939443,0.9199025848031397,0.02816148737182613,0.8753352957514384,0.9586105954616118,0.9307005811261024,0.024417606236302767,0.8926530351095703,0.9642250245571784,0.92977,0.024720723425229005,0.89075,0.96375,19200,2400
8,50,0.9343699999999999,0.024232744075252128,0.893125,0.967125,0.9343699999999999,0.024232744075252114,0.893125,0.967125,0.9343617103419379,0.024259840355887043,0.8929005064233111,0.9671641437195581,0.9956557589285714,0.0029431298107200107,0.9902383392857144,0.9989095357142856,0.9755213967159474,0.015189417093429908,0.9484047667041788,0.9933397443000398,0.9250904301635973,0.02766579224027378,0.8779724470245837,0.9624394161195196,0.9350026570919191,0.024103457663751212,0.8934208309207463,0.9672804083557107,0.9343699999999999,0.024232744075252114,0.893125,0.967125,24000,3000
8,60,0.93512,0.02441048378770893,0.89475,0.96775,0.93512,0.024410483787708926,0.8947499999999999,0.96775,0.9350988545961517,0.024536772991823226,0.8940290953282658,0.9679436854602634,0.9957799578571428,0.002940318785843449,0.9907899642857143,0.9990625625,0.9761758355696313,0.01525191316358076,0.9504609380673423,0.9941707229788184,0.9259872728877141,0.02783042064542264,0.8800599342697665,0.9632312204598409,0.9359503994222603,0.024266632362351635,0.8954528671773907,0.968724069713145,0.93512,0.024410483787708926,0.8947499999999999,0.96775,28800,3600
8,70,0.93798,0.024030191513316455,0.895375,0.969625,0.93798,0.024030191513316444,0.895375,0.969625,0.9378245339618273,0.024337451436786898,0.8948601158448612,0.9695042222902033,0.996078985,0.0027553610796591395,0.9908129642857143,0.9991328749999999,0.9777242551512445,0.014381032313094238,0.9512424038888123,0.9943605585314308,0.9292247065782064,0.027387354066343347,0.8805199772913022,0.9653239487664508,0.9383777332623393,0.024133952052975242,0.8949385456355378,0.9696571265274896,0.93798,0.024030191513316444,0.895375,0.969625,33600,4200
8,80,0.93947,0.022300512652926464,0.906625,0.970125,0.93947,0.022300512652926457,0.906625,0.9701249999999999,0.9394540732243776,0.022371516925986042,0.9074917821529478,0.9701134539567247,0.9962803192857144,0.002480663920252091,0.9922915535714285,0.9991209642857143,0.9788215127086494,0.013062882167354364,0.9585702379399862,0.9944482414673892,0.9309321703646178,0.02544214706412092,0.8934521671661961,0.9658701994407665,0.94015789011991,0.022175560148944472,0.9082970991087798,0.9701942066881569,0.93947,0.022300512652926457,0.906625,0.9701249999999999,38400,4800
8,90,0.941545,0.022906338960718562,0.90425,0.971625,0.941545,0.02290633896071856,0.90425,0.971625,0.9414670117502588,0.02306053463853443,0.9026826170395257,0.9716596395933463,0.9964218092857143,0.002479842352004071,0.9918596339285715,0.9992070535714286,0.9796486389836272,0.012923849706338406,0.9565842969612421,0.9951036437441576,0.9333144625661829,0.026089893450633964,0.8910454317018832,0.9675961198660258,0.9421909298342815,0.02263533282672585,0.90431225539716,0.9718653923479307,0.941545,0.02290633896071856,0.90425,0.971625,43200,5400
8,100,0.94231,0.021891188057831253,0.90475,0.970875,0.94231,0.021891188057831253,0.9047499999999999,0.9708749999999999,0.9422166446171417,0.02200320656966239,0.9050080760754886,0.9708726360087583,0.9965314278571428,0.0023886905437521095,0.9922366071428572,0.9991849375,0.9801889925485123,0.012524240289862555,0.9586030532500427,0.9947876437698973,0.9341619757027648,0.024955293758787092,0.8914629498087893,0.9667434265624872,0.942746846971342,0.02170627877398536,0.9075373831826747,0.9710698727363316,0.94231,0.021891188057831253,0.9047499999999999,0.9708749999999999,48000,6000
9,10,0.8740088888888888,0.01700214583406938,0.8463333333333334,0.905,0.8740088888888888,0.017002145834069365,0.8463333333333334,0.9049999999999999,0.8738489862016304,0.017206496374469454,0.8457405759288189,0.9050111442454271,0.9890256491666666,0.0024170107595988654,0.9853570277777778,0.9924149444444446,0.9354268526018545,0.012612235729268628,0.9180152626653934,0.9545019342805452,0.8588487721141602,0.01894165277718082,0.8289840317370564,0.8933632123179215,0.8780266424434764,0.01631722985936165,0.8538551246185389,0.9066855091565897,0.8740088888888888,0.017002145834069365,0.8463333333333334,0.9049999999999999,5400,600
9,20,0.89208,0.013935016733324186,0.8718888888888889,0.9171111111111111,0.89208,0.013935016733324203,0.8718888888888888,0.9171111111111111,0.8918866019204915,0.013905402260397758,0.8712585857832361,0.9168308654755235,0.9913658063888888,0.0019252885462875612,0.9882337222222222,0.9940942083333333,0.9479875231695329,0.010373400505513494,0.9309277833024944,0.9637721698083512,0.8789184896810126,0.015586184942422567,0.8560801984801343,0.9068913349128941,0.8940637879146461,0.013402285747962374,0.8721714411927812,0.9176756264315346,0.89208,0.013935016733324203,0.8718888888888888,0.9171111111111111,10800,1200
9,30,0.9008799999999999,0.012590328772546934,0.8812222222222222,0.9223333333333333,0.9008799999999999,0.01259032877254694,0.8812222222222221,0.9223333333333333,0.9007158617912101,0.012455243713383867,0.8817141404492668,0.9221413353144317,0.9925578588888889,0.001616443762566183,0.9904199722222222,0.9948916805555557,0.95490851723833,0.008747476151332709,0.943183177676915,0.9688714759338899,0.8887243421753733,0.014145354206724923,0.8667992816984976,0.9126366488671249,0.9023091676596166,0.012244341281579408,0.8856097974566587,0.922721838146566,0.9008799999999999,0.01259032877254694,0.8812222222222221,0.9223333333333333,16200,1800
9,40,0.90536,0.01311826076246765,0.8818888888888889,0.9245555555555556,0.90536,0.013118260762467669,0.8818888888888889,0.9245555555555556,0.9049587098520901,0.013233526181696327,0.883720107242498,0.9242380010709481,0.9931240394444444,0.0015356287642371788,0.9912574583333333,0.9954667777777778,0.958147009052307,0.00839916507193547,0.9484774310313246,0.9710677133275171,0.8938281803149444,0.014564431805247878,0.8678068819897696,0.915270437858052,0.9068081998599726,0.011972494265026794,0.8885204916858775,0.9249864989340514,0.90536,0.013118260762467669,0.8818888888888889,0.9245555555555556,21600,2400
9,50,0.9109688888888888,0.011307865356911563,0.8971111111111111,0.9271111111111111,0.9109688888888888,0.01130786535691157,0.8971111111111111,0.927111111111111,0.9106067107160908,0.011417692123981948,0.8961620238295224,0.9268621005735436,0.9937500563888889,0.0013320238431034819,0.9918550902777779,0.9957120625000001,0.961620908940454,0.007368244832963262,0.9506534252638293,0.9728588687188484,0.9000198132091977,0.012688044761843351,0.8843865216661252,0.9181225392813781,0.9116384401386034,0.011235397907878985,0.8970016442021923,0.9275004957116493,0.9109688888888888,0.01130786535691157,0.8971111111111111,0.927111111111111,27000,3000
9,60,0.9145822222222222,0.011327444003583542,0.8994444444444445,0.9337777777777778,0.9145822222222222,0.011327444003583579,0.8994444444444445,0.9337777777777778,0.9142227078703812,0.011496058735241664,0.8989734028060548,0.9329699149108591,0.994159135,0.0012821056226861797,0.992376263888889,0.9960148611111111,0.9639483996987086,0.007157229805884061,0.9545632805981978,0.9746961251907345,0.9040579784544495,0.012692167579112838,0.8870851901680312,0.9256860687435625,0.9150209495646845,0.011273407251830334,0.9000380700767141,0.9336172319399575,0.9145822222222222,0.011327444003583579,0.8994444444444445,0.9337777777777778,32400,3600
9,70,0.9157866666666666,0.010859461369449598,0.9017777777777778,0.9314444444444444,0.9157866666666666,0.010859461369449585,0.9017777777777778,0.9314444444444443,0.9152240678428043,0.011057464840560473,0.8998229357871905,0.9311004402798739,0.9943729147222222,0.001258895926260469,0.9924936666666668,0.9960913125,0.965175259941041,0.0071236017407929455,0.9550014653613356,0.9751367463719921,0.9054310373646992,0.012177295406310377,0.8900232526177353,0.922945864452994,0.915982401349833,0.01093983104435332,0.9020183790193421,0.931482114322238,0.9157866666666666,0.010859461369449585,0.9017777777777778,0.9314444444444443,37800,4200
9,80,0.9187022222222222,0.011105865428393225,0.9046666666666666,0.9361111111111111,0.9187022222222222,0.01110586542839326,0.9046666666666666,0.9361111111111112,0.9184553889715515,0.01111855337487263,0.9043209736580198,0.935685988973795,0.9946804930555555,0.0011672574389152508,0.9932752361111112,0.9963381388888889,0.9669700735304826,0.0065934926631836446,0.9582929323105139,0.9766644811413607,0.9086606700409018,0.012454658616137445,0.8929145222560018,0.9282269300702893,0.9191114853594429,0.010845907817676727,0.9051327099638018,0.9356635852897234,0.9187022222222222,0.01110586542839326,0.9046666666666666,0.9361111111111112,43200,4800
9,90,0.9200666666666666,0.010826493567308066,0.9057777777777778,0.9377777777777778,0.9200666666666666,0.01082649356730804,0.9057777777777779,0.9377777777777777,0.9196792546809602,0.010999972749350476,0.9054143609198272,0.9377058036374523,0.9948415491666667,0.0010940001659965812,0.9937047083333334,0.9964047430555555,0.9680176844044626,0.006142541896674315,0.9613751506882564,0.9776115675927122,0.910206527199511,0.01213034931105411,0.8940795145237301,0.9300248009920441,0.920294392125673,0.010788754408810223,0.9056598430010374,0.937833463286976,0.9200666666666666,0.01082649356730804,0.9057777777777779,0.9377777777777777,48600,5400
9,100,0.9214577777777778,0.010555376216800114,0.9048888888888889,0.9365555555555556,0.9214577777777778,0.010555376216800121,0.9048888888888889,0.9365555555555554,0.9213752506053097,0.010629565807345838,0.9048173254167199,0.9369555572601617,0.9950143269444445,0.0010942644458322407,0.9936583541666667,0.9965463402777777,0.9690788895143959,0.00599959690062191,0.9613719498148833,0.9778015711209201,0.9117274665174351,0.011853494854519723,0.893037099020082,0.9286759495920708,0.9219686622428704,0.010553521199711273,0.9050509682927523,0.9377168729278481,0.9214577777777778,0.010555376216800121,0.9048888888888889,0.9365555555555554,54000,6000
10,10,0.8746,0.002104756517984928,0.8719,0.8771,0.8746,0.002104756517984972,0.8718999999999999,0.8771000000000001,0.8737701827428396,0.002373197892705008,0.8697216188719212,0.8756133947824575,0.9897712466666666,0.0002771621157730112,0.9893423333333333,0.9899780888888889,0.933333450112982,0.0028486782625221827,0.9290686459163926,0.937035569032681,0.8610533298344869,0.002291296216435325,0.8581758208567289,0.8638547673264283,0.8762962677733551,0.0027453426955444567,0.8717865759288884,0.8784646991377361,0.8746,0.002104756517984972,0.8718999999999999,0.8771000000000001,6000,600
10,20,0.89312,0.004325736931437266,0.8865,0.8971,0.8931199999999999,0.004325736931437244,0.8864999999999998,0.8971,0.8927675209071714,0.003935814396253808,0.8865471075440338,0.8956799577701318,0.9917489388888889,0.0003853563683563354,0.9911033333333332,0.9921041666666668,0.9461368789503538,0.001766787278272659,0.9436166062755003,0.9481132829427124,0.8814489405604091,0.004898615445765516,0.8739962999232964,0.886176137928727,0.8941624443733941,0.004238867684053826,0.8875255479930587,0.8980171373174635,0.8931199999999999,0.004325736931437244,0.8864999999999998,0.8971,12000,1200
10,30,0.89564,0.003458757002161312,0.8899,0.899,0.89564,0.0034587570021612393,0.8899000000000001,0.8989999999999998,0.8951855920314271,0.0038806895434964662,0.8889623968849379,0.8993702784809973,0.9926358288888888,0.00030989753300565665,0.9923636888888888,0.9930639611111112,0.9504319072857361,0.0022700072431382323,0.9484798383838486,0.9539649173427011,0.8842986165110827,0.003591047683007733,0.8783903582851996,0.8878544127860194,0.8967555331212289,0.002620245074910232,0.8936467099200417,0.9004036020726394,0.89564,0.0034587570021612393,0.8899000000000001,0.8989999999999998,18000,1800
10,40,0.9032600000000001,0.005352849708332916,0.8967,0.9099,0.9032600000000001,0.005352849708333025,0.8966999999999998,0.9099,0.9032667701854477,0.004860148623259501,0.8977487868301811,0.9096876277581515,0.9934736933333334,0.00035809617624503573,0.9930620833333335,0.9939764999999999,0.9562077561860851,0.0020247904066672756,0.9542126813438312,0.9593697907701758,0.8926811082733025,0.005973507805039153,0.8854100277690702,0.9001015680111764,0.9046813656686175,0.0046913989238616845,0.9003099739616157,0.9111944239825274,0.9032600000000001,0.005352849708333025,0.8966999999999998,0.9099,24000,2400
10,50,0.90868,0.0026696441710460385,0.9052,0.9124,0.90868,0.002669644171046057,0.9052,0.9124000000000001,0.9077614903840182,0.0028205493233424096,0.9045654691692434,0.9118333057086565,0.9940032133333334,0.0002022838323654005,0.9936723722222223,0.9941761555555557,0.9596826182856631,0.0009541588870650038,0.9583830413061497,0.9607153462409043,0.8987506468260662,0.002909478275375098,0.8948857217294005,0.9027541477822523,0.9086986310347342,0.0024794649549640057,0.9056878736894216,0.9119901538395796,0.90868,0.002669644171046057,0.9052,0.9124000000000001,30000,3000
10,60,0.91142,0.0010281050529980104,0.9096,0.9121,0.91142,0.0010281050529980414,0.9095999999999999,0.9121,0.9110022892372397,0.001242283244570289,0.9093688031566071,0.9121209218853601,0.9943367888888888,0.00014213057968672375,0.9941221555555556,0.9944795444444443,0.9614499389758111,0.0007480654999189736,0.960795507321763,0.9624156007648634,0.9017233235806261,0.0011381807124755407,0.8997179193058017,0.9024265775953548,0.9119093720159055,0.0007840506960828151,0.9106348464637181,0.9125920291826329,0.91142,0.0010281050529980414,0.9095999999999999,0.9121,36000,3600
10,70,0.9097200000000001,0.0030359512512555037,0.9065,0.9134,0.9097200000000001,0.003035951251255472,0.9065,0.9133999999999999,0.9091300789184584,0.002810777381264872,0.9057890720810814,0.9129160807344524,0.9943584811111112,0.00028398886540290227,0.9940647666666667,0.9947698722222222,0.9617522200220071,0.0019386754344543772,0.9595625005890186,0.964707425656368,0.8999350509372326,0.003340409734749943,0.8964732498797842,0.9038452473223353,0.9105649068411935,0.002438960092203853,0.9078041231117625,0.9131759029129665,0.9097200000000001,0.003035951251255472,0.9065,0.9133999999999999,42000,4200
10,80,0.91496,0.003335116189880059,0.9112,0.9189,0.91496,0.003335116189880106,0.9112,0.9189,0.9147499044252536,0.0034575472768008935,0.9115523676185824,0.9187494353297012,0.9948680933333334,0.0003101253758164547,0.9944550777777778,0.9952234777777779,0.9647727128598401,0.0021424873935306714,0.9623108143387823,0.9670145217211491,0.9056472889862912,0.0036791308302999604,0.9013555470137617,0.9099521327599165,0.9156856357499279,0.0032190251315334624,0.9121067491014164,0.9191230131315873,0.91496,0.003335116189880106,0.9112,0.9189,48000,4800
10,90,0.91602,0.0036745067696223118,0.9114,0.9204,0.91602,0.003674506769622259,0.9113999999999999,0.9203999999999999,0.9158883196299785,0.003540845143492479,0.9111756697628405,0.9194867332047586,0.9948714266666666,0.0002281475067842295,0.9945695777777777,0.9952049777777777,0.9652674069615672,0.0012090654065743801,0.9636151249374635,0.9670293700827794,0.9068072607018063,0.004078183038481681,0.9017258575559789,0.9117518363311516,0.9167926764458416,0.0033444547205312434,0.9124114765077772,0.9202975593179692,0.91602,0.003674506769622259,0.9113999999999999,0.9203999999999999,54000,5400
10,100,0.91888,0.003316172492497928,0.9152,0.9241,0.91888,0.003316172492497863,0.9152000000000001,0.9240999999999999,0.9188682454255496,0.003061432663290619,0.9163752775921061,0.9239267757887936,0.9952284033333333,0.00025452373369158886,0.9949793222222223,0.9955828722222222,0.9672338828180589,0.0016137274289075554,0.9654395250862471,0.9695005077639969,0.9100488372776722,0.0036062818580014934,0.9062308655062917,0.9158104703764641,0.9202916714907683,0.0029422874362988283,0.9175644269076442,0.9248792101267214,0.91888,0.003316172492497863,0.9152000000000001,0.9240999999999999,60000,6000
